midx,mom_tercile,max_tercile,ew_ret,n
24164,1,3,0.04670073477976708,42
24164,2,1,0.031346208506992185,57
24164,2,2,0.05033497897381274,49
24164,2,3,0.07128838673911472,43
24164,3,1,0.03859841348842963,33
24164,3,2,0.05545092025123706,52
24164,3,3,0.0779390556333075,63
24165,1,1,0.03923058372625634,54
24165,1,2,0.0260563155909951,49
24165,1,3,0.031589268222146694,46
24165,2,1,0.05024746781357934,61
24165,2,2,0.041769911964891125,52
24165,2,3,0.048105780267392796,36
24165,3,1,0.052828542496781275,34
24165,3,2,0.05234659514133152,48
24165,3,3,0.052637063633497426,66
24166,1,1,0.02411037286607455,41
24166,1,2,-4.965357148352419e-4,48
24166,1,3,-0.002258850827188099,60
24166,2,1,0.0321753765775391,67
24166,2,2,0.030348755893228652,51
24166,2,3,0.009701582255906649,31
24166,3,1,0.04529929313213294,41
24166,3,2,0.047837678366646375,50
24166,3,3,0.03683866762864089,57
24167,1,1,0.018507190996142873,74
24167,1,2,0.02948844780576564,49
24167,1,3,0.044919740887806946,27
24167,2,1,0.010304879753529254,54
24167,2,2,0.03367330730884423,51
24167,2,3,0.04455058224201157,44
24167,3,1,0.016486507766890836,22
24167,3,2,0.04405106411694049,49
24167,3,3,0.03488967469479712,78
24168,1,1,7.770182197640954e-4,72
24168,1,2,-0.009992038051912008,44
24168,1,3,-0.020167714708495925,34
24168,2,1,-0.03361607006790011,60
24168,2,2,-0.031084544762117756,48
24168,2,3,-0.012559265435535271,41
24168,3,1,-0.028362245954162854,18
24168,3,2,-0.0115895364098436,57
24168,3,3,0.0073876308283362625,74
24169,1,1,0.04299946965103238,68
24169,1,2,0.04504165360898387,42
24169,1,3,0.07073695809536006,40
24169,2,1,0.03740260980157841,50
24169,2,2,0.05689908430633535,54
24169,2,3,0.04501581787297011,45
24169,3,1,0.0557138574904121,32
24169,3,2,0.051716387290787175,53
24169,3,3,0.06779607931326379,64
24170,1,1,0.022693739354192877,59
24170,1,2,0.011467658706592387,53
24170,1,3,-0.014724691493685337,38
24170,2,1,0.015678618036528348,60
24170,2,2,0.018885458071633172,55
24170,2,3,0.009634457025363622,35
24170,3,1,-0.005357371376442358,31
24170,3,2,-0.0017377254599878862,42
24170,3,3,-0.020608918977017703,77
24171,1,1,0.030987419553183584,68
24171,1,2,0.010406579534771825,50
24171,1,3,-0.005174105342304602,33
24171,2,1,-0.004748459195701279,56
24171,2,2,-0.008167705632653706,49
24171,2,3,-9.849533055850622e-4,45
24171,3,1,-0.010194631489477588,27
24171,3,2,-0.01900335653745369,51
24171,3,3,-0.03125426090545879,72
24172,1,1,0.017543883197706108,77
24172,1,2,0.017827146293792125,37
24172,1,3,0.009135695311597383,37
24172,2,1,0.027569832965013568,50
24172,2,2,0.013357171257387234,54
24172,2,3,0.03549085372040004,46
24172,3,1,0.03692980177371937,24
24172,3,2,0.04878219612177016,59
24172,3,3,0.02264657214230786,67
24173,1,1,0.015180001291044905,76
24173,1,2,0.025990006500204402,45
24173,1,3,0.0342993221773948,30
24173,2,1,0.020914326070762188,54
24173,2,2,0.025887513113834186,61
24173,2,3,0.0414448432143252,35
24173,3,1,0.0222161502495709,21
24173,3,2,0.02789815624095079,44
24173,3,3,0.042302916362185125,85
24174,1,1,-0.014217881537005931,68
24174,1,2,-0.014106012716902691,45
24174,1,3,-0.022314389223366916,38
24174,2,1,-0.031243593668323164,54
24174,2,2,-0.012590929598994018,46
24174,2,3,-0.029973684488501084,51
24174,3,1,-0.036640809872293,29
24174,3,2,-0.021774166935916814,60
24174,3,3,-0.028399957164792072,61
24175,1,1,0.042607664019571584,55
24175,1,2,0.04455948761279059,54
24175,1,3,0.06214001648610971,43
24175,2,1,0.03977827460122933,55
24175,2,2,0.04316257131210354,48
24175,2,3,0.04701217737579143,49
24175,3,1,0.03973181639469259,42
24175,3,2,0.03651528908115628,50
24175,3,3,0.06304083876171424,59
24176,1,1,-0.022961806482693525,62
24176,1,2,-0.009676895205222382,49
24176,1,3,-0.029226710446694042,41
24176,2,1,-0.020842403359677332,63
24176,2,2,-0.023598478222090723,48
24176,2,3,-0.019765201010502095,41
24176,3,1,-0.017959351871137497,27
24176,3,2,-0.020860309345430494,55
24176,3,3,-0.017168977991147704,69
24177,1,1,0.025964504975783093,49
24177,1,2,0.035283033983043215,46
24177,1,3,0.05480159292612446,57
24177,2,1,0.05534104999084738,59
24177,2,2,0.052832827682661974,55
24177,2,3,0.061803356101473306,38
24177,3,1,0.03229396834668756,44
24177,3,2,0.028621883505462135,51
24177,3,3,0.021437668902273856,56
24178,1,1,0.024214510989737797,57
24178,1,2,0.04150929587690829,44
24178,1,3,0.05486397844194219,51
24178,2,1,0.03389834592448803,65
24178,2,2,0.02226656105124738,54
24178,2,3,0.024925051312666667,33
24178,3,1,0.025606735335773005,30
24178,3,2,0.036985091942794736,54
24178,3,3,0.03218358502074894,67
24179,1,1,0.0060916748670279755,60
24179,1,2,0.010701252941503682,47
24179,1,3,0.025081687327798034,45
24179,2,1,0.011435082885341372,61
24179,2,2,0.011713631524648568,57
24179,2,3,-1.665223963254795e-4,34
24179,3,1,0.010861167117715915,31
24179,3,2,-0.00754853245933889,48
24179,3,3,-0.0030553714609487122,72
24180,1,1,-0.049798672592924115,49
24180,1,2,-0.012609290137052023,43
24180,1,3,-0.03150907236667796,60
24180,2,1,-0.034556659495012215,69
24180,2,2,-0.0012874920889851963,46
24180,2,3,-0.021802663561302282,37
24180,3,1,0.028649712881695683,34
24180,3,2,0.005732790441676183,63
24180,3,3,-0.00841206678091885,55
24181,1,1,0.07114348388989779,38
24181,1,2,0.07474700640942114,52
24181,1,3,0.09381297519521951,63
24181,2,1,0.04509515613564504,65
24181,2,2,0.057896270959568466,48
24181,2,3,0.0805620095592212,39
24181,3,1,-2.20018626408765e-4,50
24181,3,2,0.047560571811905886,52
24181,3,3,0.058025576634376436,50
24182,1,1,-0.009215756520329786,42
24182,1,2,-0.007921137139218808,44
24182,1,3,-0.013264151806420061,67
24182,2,1,4.308442896992064e-4,52
24182,2,2,0.0010300369307225182,57
24182,2,3,0.008228563984221301,43
24182,3,1,-4.526591424941737e-4,59
24182,3,2,0.012816781230660938,51
24182,3,3,0.005778364080658896,42
24183,1,1,0.01404606747071528,25
24183,1,2,0.013988740088305541,51
24183,1,3,0.042443081389389875,77
24183,2,1,-0.008701725639933554,66
24183,2,2,-0.004402932423018577,53
24183,2,3,0.004107151774969172,33
24183,3,1,-0.035714416915642956,62
24183,3,2,-0.018120070459017246,48
24183,3,3,-0.023979505784572846,42
24184,1,1,0.0038021749348317903,60
24184,1,2,0.009343306793604102,40
24184,1,3,-0.012229721924525065,53
24184,2,1,0.01698148844146809,50
24184,2,2,0.02034795152560358,59
24184,2,3,0.03371006993444906,43
24184,3,1,0.019031135029199436,43
24184,3,2,0.021459897782659255,53
24184,3,3,0.059577066011239695,56
24185,1,1,-0.016913464219793145,34
24185,1,2,-0.01555820333005624,50
24185,1,3,-0.029683092196820686,69
24185,2,1,-0.019556610988425833,66
24185,2,2,-0.011942838573152086,53
24185,2,3,-0.024521761971845062,33
24185,3,1,-0.021031261883734408,53
24185,3,2,0.0010795255377952166,49
24185,3,3,-0.007121195608567125,50
24186,1,1,-0.006922179739241471,58
24186,1,2,-0.0012078925789707781,46
24186,1,3,-0.016547924750178404,49
24186,2,1,0.05140456352832571,66
24186,2,2,0.04005603490622883,48
24186,2,3,0.013081274664710643,39
24186,3,1,0.030676511487425867,29
24186,3,2,0.04987185755234282,59
24186,3,3,0.024532893222850984,64
24187,1,1,-0.061817872916544475,58
24187,1,2,-0.056201470999070136,41
24187,1,3,-0.058455397037419615,54
24187,2,1,-0.057117083225525035,58
24187,2,2,-0.051707397778030295,64
24187,2,3,-0.05273554114333595,31
24187,3,1,-0.04709810674902826,37
24187,3,2,-0.043899676125906575,48
24187,3,3,-0.05557191367137889,68
24188,1,1,-0.032886062771301704,53
24188,1,2,-0.027481259574708292,47
24188,1,3,-0.06455361989710573,53
24188,2,1,-0.01026445072211941,63
24188,2,2,-0.0015467222840025935,53
24188,2,3,-0.015979253378365026,37
24188,3,1,-0.01481194749039665,37
24188,3,2,-0.017911335706157903,53
24188,3,3,-0.03542423009470139,63
24189,1,1,0.07351866442297499,43
24189,1,2,0.08102069384686043,43
24189,1,3,0.10142632454669286,68
24189,2,1,0.05081573723491841,68
24189,2,2,0.06875800833622192,47
24189,2,3,0.07992671496157047,38
24189,3,1,0.06459528110942826,43
24189,3,2,0.06640122048016898,63
24189,3,3,0.06272993086891862,47
24190,1,1,-0.007755926173017493,49
24190,1,2,0.015732898315711306,45
24190,1,3,-0.007629639184328648,60
24190,2,1,0.005980406275016333,70
24190,2,2,0.017498316687929158,50
24190,2,3,0.020840577217895267,34
24190,3,1,0.0206366038002178,35
24190,3,2,0.010664943795478249,59
24190,3,3,0.018976031496048384,59
24191,1,1,-0.019429219614088715,24
24191,1,2,-0.038022432884128134,63
24191,1,3,-0.05174822378786204,67
24191,2,1,0.0026300063722826572,72
24191,2,2,-0.02171049813548728,51
24191,2,3,-0.024024270569587135,31
24191,3,1,-0.004880450283727138,58
24191,3,2,-0.0018557958836871082,40
24191,3,3,-0.022076224893077808,56
24192,1,1,-0.049209003254510254,39
24192,1,2,-0.05630223930311314,50
24192,1,3,-0.08086035845990233,65
24192,2,1,-0.023575839152560514,62
24192,2,2,-0.051022961300201675,51
24192,2,3,-0.0814521156445151,41
24192,3,1,-0.03717148687091771,53
24192,3,2,-0.03094775698813988,53
24192,3,3,-0.07794077370585553,48
24193,1,1,0.021802960777469366,38
24193,1,2,0.037361377665157215,42
24193,1,3,0.0457368390202603,74
24193,2,1,0.019271510500231022,62
24193,2,2,0.00525175557151122,55
24193,2,3,-0.0037079750933064703,37
24193,3,1,0.014192348672349385,54
24193,3,2,-0.01059888817392448,57
24193,3,3,-0.014087129658892826,43
24194,1,1,0.08447846399809872,38
24194,1,2,0.0963657349552506,42
24194,1,3,0.10246842462750985,74
24194,2,1,0.07782875459868856,67
24194,2,2,0.07398234293141216,53
24194,2,3,0.09214611808956467,34
24194,3,1,0.049058611814976144,49
24194,3,2,0.07545134836650962,59
24194,3,3,0.08003154401065142,46
24195,1,1,-9.429944192157046e-4,16
24195,1,2,0.017351265208143368,56
24195,1,3,0.03575279587722637,82
24195,2,1,0.007109201402706205,63
24195,2,2,0.018097578707752644,57
24195,2,3,0.004859832484043046,34
24195,3,1,-0.020428706379821148,75
24195,3,2,0.005001643948756367,41
24195,3,3,-0.012209905515824926,38
24196,1,1,0.04401102217165857,16
24196,1,2,0.011931488531809451,48
24196,1,3,0.027490766377857946,90
24196,2,1,0.016059753923650156,52
24196,2,2,0.024079758284526666,62
24196,2,3,0.02565926201906098,40
24196,3,1,0.01865528884839664,86
24196,3,2,0.040150776136282956,44
24196,3,3,0.07315703320046163,24
24197,1,1,0.02393566590471345,13
24197,1,2,-0.013484735066666564,46
24197,1,3,-0.040090712905988785,96
24197,2,1,0.023058484869618347,55
24197,2,2,0.004343493335348857,64
24197,2,3,0.00659171918845831,35
24197,3,1,0.03728252189741463,87
24197,3,2,0.02455520403126514,44
24197,3,3,-0.0025838957148304636,23
24198,1,1,0.04384917669980211,18
24198,1,2,0.07724825329009383,57
24198,1,3,0.06267639724522203,80
24198,2,1,0.029426751465539896,62
24198,2,2,0.04752503382001399,53
24198,2,3,0.044705484628134104,39
24198,3,1,0.0192875484192465,75
24198,3,2,0.02365925350897447,44
24198,3,3,0.055342177198676845,35
24199,1,1,0.016987031593523366,26
24199,1,2,0.02173620096320672,41
24199,1,3,0.03797174259347922,88
24199,2,1,-0.0024431226556750445,57
24199,2,2,0.012243542981672574,57
24199,2,3,7.858286398457256e-4,40
24199,3,1,-0.024485114829396366,72
24199,3,2,0.0035322515550644017,56
24199,3,3,-0.009060501709809803,26
24200,1,1,-3.487301960449088e-4,16
24200,1,2,-0.007972711941354889,49
24200,1,3,0.019602628532181032,91
24200,2,1,0.0015894571131117483,56
24200,2,2,0.005566972108442168,60
24200,2,3,0.007509120088602643,39
24200,3,1,-0.004309486464853888,84
24200,3,2,0.0010552715437869196,46
24200,3,3,0.026464384123872153,25
24201,1,1,-0.034861650726201135,14
24201,1,2,1.0049018733176158e-4,47
24201,1,3,-0.015354583602651696,95
24201,2,1,-0.03876352101118502,62
24201,2,2,-0.025335025492654692,57
24201,2,3,-0.017962930122260988,36
24201,3,1,-0.03158863694011109,80
24201,3,2,-0.013899286983529784,51
24201,3,3,-0.03429169881057019,24
24202,1,1,0.09060361693687496,47
24202,1,2,0.0600649757569051,48
24202,1,3,0.0820038262996722,61
24202,2,1,0.03782045406101593,59
24202,2,2,0.016691230076087204,51
24202,2,3,0.05175017248411402,45
24202,3,1,0.030461824425634592,50
24202,3,2,0.01113158307168128,56
24202,3,3,0.07511015537978119,49
24203,1,1,0.011821042313885722,40
24203,1,2,0.021135626390541215,48
24203,1,3,0.023211979896028367,68
24203,2,1,0.010628932201866531,63
24203,2,2,0.024066577356467875,49
24203,2,3,0.012257230186762974,44
24203,3,1,0.004198574218050175,53
24203,3,2,0.014784182634964393,59
24203,3,3,0.01727803477162208,43
24204,1,1,0.034170299733734456,33
24204,1,2,0.03822499201054418,50
24204,1,3,0.028026377275702407,73
24204,2,1,0.01770152968059956,63
24204,2,2,0.040812584864566875,53
24204,2,3,0.037422671001974064,40
24204,3,1,0.02011006297853753,60
24204,3,2,0.03890250646153699,53
24204,3,3,0.02470098688227234,43
24205,1,1,0.04628930661711304,47
24205,1,2,0.04324799683445136,47
24205,1,3,0.05432607431732936,62
24205,2,1,0.04493105997203309,56
24205,2,2,0.03873800092639277,57
24205,2,3,0.03089167611355595,43
24205,3,1,0.03277017576435864,53
24205,3,2,0.03376841386020043,52
24205,3,3,0.03201490859077645,51
24206,1,1,-0.001446631659792815,54
24206,1,2,-9.472081854348889e-4,53
24206,1,3,-4.34711029940332e-4,49
24206,2,1,0.0033071358664382073,68
24206,2,2,-0.0016206902204738203,43
24206,2,3,0.025792285145795586,45
24206,3,1,0.00193241289187344,34
24206,3,2,-1.4393143253825017e-4,60
24206,3,3,0.008326711951734723,62
24207,1,1,0.010001223286952177,52
24207,1,2,-8.001504998597866e-4,48
24207,1,3,0.012251344650675004,56
24207,2,1,0.013787793392599201,62
24207,2,2,0.01750381865896063,56
24207,2,3,0.016783076724071727,38
24207,3,1,0.016399748153628664,42
24207,3,2,0.01232656569294118,52
24207,3,3,0.0077467779612944935,62
24208,1,1,0.013969922163404456,55
24208,1,2,0.0200703026153494,55
24208,1,3,0.0173007141779876,46
24208,2,1,0.02569999452374283,69
24208,2,2,0.018745118152341235,52
24208,2,3,0.01776867091758957,35
24208,3,1,0.04000602034866707,32
24208,3,2,0.02156565891811556,49
24208,3,3,0.00902658304172651,75
24209,1,1,-0.00449070175426804,64
24209,1,2,0.010444992956937257,51
24209,1,3,0.04233345298985456,41
24209,2,1,0.0010810169480430438,68
24209,2,2,0.03177643138812115,48
24209,2,3,0.01511687140219341,40
24209,3,1,0.007693820123437605,24
24209,3,2,-0.0015131971566503624,57
24209,3,3,0.015092625490760112,75
24210,1,1,0.011266228330641092,57
24210,1,2,0.006542844270658145,49
24210,1,3,0.022079263935067917,50
24210,2,1,0.013870728991098773,69
24210,2,2,0.009050705121717498,48
24210,2,3,0.0218564055434665,39
24210,3,1,0.014988198444055103,30
24210,3,2,0.030114064063396857,59
24210,3,3,0.03780751917296734,67
24211,1,1,-0.0016968688486486878,48
24211,1,2,-0.01578978055199603,52
24211,1,3,-3.370257481263972e-4,56
24211,2,1,0.0027271868399773237,69
24211,2,2,-3.031139962123171e-4,54
24211,2,3,-0.009162269769809285,33
24211,3,1,0.025253744333646976,39
24211,3,2,0.002911372292125023,50
24211,3,3,0.01189496042114679,67
24212,1,1,0.00240571287555445,56
24212,1,2,0.01564889835813024,52
24212,1,3,0.046210002375272036,49
24212,2,1,0.013906493734664625,63
24212,2,2,0.036581789278532416,54
24212,2,3,0.03010734114870994,39
24212,3,1,0.02360941287876812,38
24212,3,2,0.036984665790223276,50
24212,3,3,0.038753639528780456,68
24213,1,1,-0.005448585523144683,52
24213,1,2,-0.004616112457092045,53
24213,1,3,0.01785946292924715,52
24213,2,1,0.038663632808315994,73
24213,2,2,0.02810853854102588,50
24213,2,3,0.03197513708193229,34
24213,3,1,0.037500047035758,32
24213,3,2,0.05001983477376627,54
24213,3,3,0.0411975209486533,70
24214,1,1,0.04957593754625146,39
24214,1,2,0.05407820782318907,56
24214,1,3,0.0509876440258807,62
24214,2,1,0.030528658124367503,71
24214,2,2,0.0401463817841294,50
24214,2,3,0.021701953151881923,36
24214,3,1,0.026959647130518332,47
24214,3,2,0.03372919535996431,51
24214,3,3,0.006438117887496097,59
24215,1,1,0.007665271936026446,59
24215,1,2,0.0014032128932009729,47
24215,1,3,0.03699924321936805,52
24215,2,1,-0.00502726353344663,62
24215,2,2,0.02130265314145834,50
24215,2,3,0.01971797927445371,45
24215,3,1,0.0048449850824498365,37
24215,3,2,0.008209364737980823,60
24215,3,3,-0.0020480146191098245,60
24216,1,1,0.026018272839414186,33
24216,1,2,0.028692821832496752,52
24216,1,3,0.05209732844608306,73
24216,2,1,0.015819326532889432,73
24216,2,2,0.04378363333750502,52
24216,2,3,0.07920286328180144,33
24216,3,1,0.06899205203890071,52
24216,3,2,0.0792451624841244,54
24216,3,3,0.06870343870336487,51
24217,1,1,-0.07365204730952707,41
24217,1,2,-0.05029800011416729,46
24217,1,3,-0.05703689832603626,71
24217,2,1,-0.02679395885567978,65
24217,2,2,-0.033435476480624976,56
24217,2,3,-0.03252997222357205,37
24217,3,1,-0.03264268743798121,52
24217,3,2,-0.02896439158430687,56
24217,3,3,-2.0359781583065e-4,49
24218,1,1,0.008695632898929809,49
24218,1,2,0.0091209655336433,47
24218,1,3,-0.009608805077387091,62
24218,2,1,9.150727023017458e-4,60
24218,2,2,-0.00702901852575873,51
24218,2,3,-0.009253254607190977,47
24218,3,1,-5.042787747592087e-4,49
24218,3,2,-0.013307967347037623,60
24218,3,3,-0.008647742652822843,48
24219,1,1,0.0020713509683433114,57
24219,1,2,-9.4369351442978e-4,56
24219,1,3,0.01929914500878091,45
24219,2,1,0.003543077026663522,60
24219,2,2,-0.0023575703016144108,50
24219,2,3,-0.004278215876659202,48
24219,3,1,-0.0045765063980305765,41
24219,3,2,-0.0029072887578176815,52
24219,3,3,-0.005447173717958269,65
24220,1,1,-0.001990819637264161,71
24220,1,2,0.014576497758696396,49
24220,1,3,0.012829142474578626,38
24220,2,1,0.00934722907471892,63
24220,2,2,0.027378688616767448,52
24220,2,3,0.035916286324837086,43
24220,3,1,0.04112844116126649,24
24220,3,2,0.0318970003271009,57
24220,3,3,0.07022268001018653,77
24221,1,1,0.026450331047187955,61
24221,1,2,0.03639051772909193,52
24221,1,3,0.028297151540518366,45
24221,2,1,0.008207865455580183,57
24221,2,2,0.005680613940487727,61
24221,2,3,-0.009895587407468862,40
24221,3,1,-2.52087299008043e-4,40
24221,3,2,-0.004688344844723554,45
24221,3,3,-0.0031196692683739943,73
24222,1,1,0.04226180811232664,55
24222,1,2,0.047162854256402306,54
24222,1,3,0.018414792483107366,50
24222,2,1,0.032802771537692586,55
24222,2,2,0.04718284852095405,55
24222,2,3,0.04123245732324364,49
24222,3,1,0.02952120131033445,49
24222,3,2,0.028298715732996967,50
24222,3,3,0.01874211722896829,59
24223,1,1,0.011078483513879961,47
24223,1,2,0.008698835358005133,58
24223,1,3,0.033748307387024404,54
24223,2,1,0.02563445321700177,68
24223,2,2,0.019811510207717764,53
24223,2,3,0.051058967185321595,38
24223,3,1,0.04775805695703808,44
24223,3,2,0.04414847709368674,48
24223,3,3,0.06896993488131725,66
24224,1,1,0.0017326815006189252,52
24224,1,2,-0.0055355268920562325,49
24224,1,3,0.013338150728604763,58
24224,2,1,0.0010808854772284913,58
24224,2,2,-0.012642929540032356,47
24224,2,3,-0.004863148445540669,54
24224,3,1,0.0064287251254519645,49
24224,3,2,0.01436169737930391,63
24224,3,3,-0.00887127438530945,46
24225,1,1,-0.027019839872219387,60
24225,1,2,-0.05776895416829394,51
24225,1,3,-0.06123331150617324,48
24225,2,1,-0.06951491121927647,62
24225,2,2,-0.07433139399102394,55
24225,2,3,-0.06647343095036029,42
24225,3,1,-0.07202258299590299,37
24225,3,2,-0.108728290692047,53
24225,3,3,-0.10399656870558371,68
24226,1,1,0.036233533184631475,41
24226,1,2,0.03838325487201786,59
24226,1,3,0.02491268351472565,59
24226,2,1,0.04617845723192849,62
24226,2,2,0.05287816513414827,51
24226,2,3,0.028753867385068344,46
24226,3,1,0.01996075863985574,56
24226,3,2,0.01955649480676394,49
24226,3,3,0.0014924953794846424,53
24227,1,1,-0.09024084337891225,54
24227,1,2,-0.10413808742211408,51
24227,1,3,-0.08409445368496438,54
24227,2,1,-0.08384845658599449,74
24227,2,2,-0.10158298406958832,52
24227,2,3,-0.08244511184165218,33
24227,3,1,-0.08420024545035289,31
24227,3,2,-0.09093966876136318,56
24227,3,3,-0.08381270442702916,71
24228,1,1,0.09617517568772521,39
24228,1,2,0.13165520978616468,50
24228,1,3,0.11702642011018557,70
24228,2,1,0.08197758642107096,87
24228,2,2,0.08535410687359336,52
24228,2,3,0.08192271802276914,20
24228,3,1,0.054555207132483824,33
24228,3,2,0.07617179396590745,57
24228,3,3,0.11824231486091737,68
24229,1,1,0.03438835659681504,50
24229,1,2,0.035356789970456916,56
24229,1,3,0.04348769261450529,53
24229,2,1,0.03270516786564683,65
24229,2,2,0.050644050365140345,47
24229,2,3,0.03828188509260594,47
24229,3,1,0.039750644462184584,44
24229,3,2,0.06225798881231579,56
24229,3,3,0.07116874072905395,58
24230,1,1,0.01027142282590033,25
24230,1,2,-1.4180084305713187e-4,53
24230,1,3,-0.0014389489666046238,81
24230,2,1,0.01655339563472084,55
24230,2,2,0.01692919125669552,63
24230,2,3,0.015002151225259875,41
24230,3,1,0.02904671231264871,79
24230,3,2,0.019893870644965624,43
24230,3,3,0.019251462905441732,37
24231,1,1,0.05477842939914467,22
24231,1,2,0.07032130854834115,58
24231,1,3,0.059386134348228314,79
24231,2,1,0.03212466357961199,59
24231,2,2,0.05562145201275686,55
24231,2,3,0.03435544257291442,45
24231,3,1,0.00943906175898399,78
24231,3,2,0.019590044864128082,46
24231,3,3,0.04074480358430527,35
24232,1,1,-0.05121263187771116,28
24232,1,2,-0.09692419080705686,56
24232,1,3,-0.11488829914252788,75
24232,2,1,-0.024040562132404433,70
24232,2,2,-0.04156051742416931,52
24232,2,3,-0.07132515066055745,37
24232,3,1,-0.014530800804717199,61
24232,3,2,-0.055808935742451875,51
24232,3,3,-0.05584190095032418,47
24233,1,1,0.09197400151162737,21
24233,1,2,0.07531789320925956,49
24233,1,3,0.1073235550441032,89
24233,2,1,0.06239218168914481,65
24233,2,2,0.08313889820890538,59
24233,2,3,0.07899279930443455,35
24233,3,1,0.05358745207303334,73
24233,3,2,0.07924546140000083,51
24233,3,3,0.06317343300834724,35
24234,1,1,0.027580974046836605,40
24234,1,2,0.007631467375237411,45
24234,1,3,0.012840982353637684,74
24234,2,1,0.017739352070146493,64
24234,2,2,0.011147006905740168,58
24234,2,3,-0.006245074279271715,37
24234,3,1,0.019328095235823302,55
24234,3,2,0.008779524502061636,56
24234,3,3,0.018336531174240875,48
24235,1,1,-0.03088394339698229,27
24235,1,2,-0.03850582374914277,39
24235,1,3,-0.07606651996285292,93
24235,2,1,0.006703637078457262,65
24235,2,2,0.004876245307187987,57
24235,2,3,-0.04459211673199101,37
24235,3,1,0.0178698553376985,67
24235,3,2,0.0030355497769014384,63
24235,3,3,0.013848240359711364,29
24236,1,1,0.05287888296097427,27
24236,1,2,0.057948268977594954,55
24236,1,3,0.04153591546109595,77
24236,2,1,0.034840704438464355,58
24236,2,2,0.03177488885881456,56
24236,2,3,0.02578888602226104,45
24236,3,1,5.166358469655271e-4,74
24236,3,2,-0.006080331520539252,48
24236,3,3,-0.02256564785840036,37
24237,1,1,0.04383140222958293,38
24237,1,2,0.025251312539510837,56
24237,1,3,0.015293566155287465,66
24237,2,1,0.002464610200251922,56
24237,2,2,0.018722389350380828,53
24237,2,3,0.013536081668895342,50
24237,3,1,-1.5373973535523047e-4,66
24237,3,2,0.007691999870896839,50
24237,3,3,0.010030632374405206,43
24238,1,1,0.04511981770435255,16
24238,1,2,0.06499303173737933,57
24238,1,3,0.05811878450781446,87
24238,2,1,0.02782956160288256,63
24238,2,2,0.029874866758196426,52
24238,2,3,0.03631125479859622,44
24238,3,1,0.007474878527004233,81
24238,3,2,0.02378397852986434,50
24238,3,3,0.07505540377311704,28
24239,1,1,0.021364598677959278,35
24239,1,2,0.03732746828607236,53
24239,1,3,0.05786991157555125,72
24239,2,1,0.02659043441176498,69
24239,2,2,0.013087622890427676,48
24239,2,3,0.025341594760508578,42
24239,3,1,0.013435573131776712,56
24239,3,2,0.019275363158866313,58
24239,3,3,0.030725701485930422,45
24240,1,1,-0.005423327468966553,28
24240,1,2,-0.035226052112840626,54
24240,1,3,-0.04605204342079969,78
24240,2,1,0.013407409025004502,76
24240,2,2,-0.012593197712569646,47
24240,2,3,-0.01177094392934201,36
24240,3,1,0.028271376720845946,56
24240,3,2,0.023984968498828994,58
24240,3,3,-0.001166683683643361,45
24241,1,1,-0.06513043464485105,37
24241,1,2,-0.08386383712638094,54
24241,1,3,-0.08997190454840648,69
24241,2,1,-0.08376752118382129,65
24241,2,2,-0.09359330244186612,54
24241,2,3,-0.08959110175508882,41
24241,3,1,-0.0795952758840827,58
24241,3,2,-0.07972194501062481,52
24241,3,3,-0.05178302396110909,49
24242,1,1,-0.17673008964801423,53
24242,1,2,-0.157105260406223,47
24242,1,3,-0.21790603844898523,60
24242,2,1,-0.14693790403882506,64
24242,2,2,-0.17112703737510399,54
24242,2,3,-0.19777196656289517,42
24242,3,1,-0.1327135969432285,43
24242,3,2,-0.15993253910911612,59
24242,3,3,-0.1450152579869687,57
24243,1,1,0.10841727865768527,35
24243,1,2,0.17757793678406725,54
24243,1,3,0.23754275886000512,71
24243,2,1,0.09866732441018518,68
24243,2,2,0.14742892130399998,50
24243,2,3,0.105894074380655,42
24243,3,1,0.08719429625918451,57
24243,3,2,0.12950975689119557,56
24243,3,3,0.16483109355847864,46
24244,1,1,0.062011208396783396,46
24244,1,2,0.046384449780104975,47
24244,1,3,0.048375495377666014,68
24244,2,1,0.049198033821851735,54
24244,2,2,0.06634334358226919,58
24244,2,3,0.043392407878151316,49
24244,3,1,0.07047252267107289,61
24244,3,2,0.07754283241117965,56
24244,3,3,0.10582588262304647,43
24245,1,1,0.012356153309758415,24
24245,1,2,0.008102607945844758,45
24245,1,3,0.03412348338083474,92
24245,2,1,0.006254078048742309,59
24245,2,2,0.012703547610394645,64
24245,2,3,0.020578276397850058,38
24245,3,1,-0.010735459536182124,78
24245,3,2,0.009718586032418052,52
24245,3,3,0.04763899263296343,30
24246,1,1,0.0526434922139956,9
24246,1,2,0.03722645751728403,52
24246,1,3,0.009451491625969411,101
24246,2,1,0.06822694345514205,71
24246,2,2,0.06872515176194155,57
24246,2,3,0.057192417406473996,33
24246,3,1,0.06005676305169355,82
24246,3,2,0.07827540836762589,52
24246,3,3,0.06995055195156606,27
24247,1,1,0.038804391813357944,12
24247,1,2,0.055880241134489014,51
24247,1,3,0.06848938243136955,99
24247,2,1,0.0201917740382579,71
24247,2,2,0.05393687795175951,61
24247,2,3,0.05532461483282273,30
24247,3,1,0.04063426915452628,79
24247,3,2,0.03141081645789064,50
24247,3,3,0.07650690708591329,32
24248,1,1,-0.02742923132810206,21
24248,1,2,-0.021296921636046982,58
24248,1,3,-0.060710707579464465,83
24248,2,1,-0.007136241400469621,76
